distancia_ejes_mm,holgura_guia_mm,masa_cuerpo_g,cumple,num_fallos
189.9895,0.5148,51.3014,1,0
189.9936,0.4674,51.3855,1,0
190.0703,0.3667,51.6676,1,0
189.6319,0.3593,51.9413,1,0
190.0803,0.3826,51.2621,1,0
189.9578,0.3923,50.587,1,0
189.9981,0.5609,51.4941,1,0
190.1694,0.5175,50.3379,1,0
190.02,0.4584,51.2166,1,0
189.8334,0.5236,51.6072,1,0
189.6252,0.4713,51.3125,1,0
190.0868,0.5338,51.3939,1,0
190.0711,0.4502,51.841,1,0
189.9873,0.4506,50.9349,1,0
189.9042,0.3769,50.7178,1,0
190.0833,0.2988,50.955,1,0
190.0273,0.4262,52.1813,1,0
189.9164,0.4938,52.5239,1,0
190.0975,0.3725,51.3297,1,0
189.8648,0.5046,51.5937,1,0
190.2515,0.3975,50.3286,1,0
189.9438,0.4342,51.332,1,0
190.0533,0.4936,51.3684,1,0
189.8491,0.3965,50.7854,1,0
189.9858,0.5525,51.4762,1,0
189.841,0.5308,50.6362,1,0
190.0577,0.5079,51.297,1,0
190.1169,0.3822,50.9493,1,0
190.2504,0.4399,52.1212,1,0
189.3901,0.4219,50.124,1,0
189.9635,0.352,51.3078,1,0
189.9876,0.4687,50.767,1,0
189.8336,0.4112,51.431,1,0
190.242,0.5045,51.6602,1,0
189.9809,0.5144,51.0222,1,0
190.2295,0.3364,50.6803,1,0
189.9794,0.4403,49.9358,0,1
189.6736,0.6253,50.7907,1,0
189.9241,0.3295,51.0711,1,0
190.407,0.4093,50.5374,1,0
189.9559,0.4176,52.047,1,0
189.8364,0.5446,51.6078,1,0
190.0441,0.5709,51.6955,1,0
189.845,0.4261,50.9782,1,0
189.8356,0.4979,51.4581,1,0
189.8158,0.5243,50.9971,1,0
190.1032,0.566,50.7734,1,0
189.8964,0.4005,50.4285,1,0
189.9636,0.4531,50.9687,1,0
190.0434,0.489,51.1905,1,0
190.0686,0.3387,51.3777,1,0
190.1108,0.4585,50.1303,1,0
189.9501,0.518,51.4091,1,0
190.134,0.5364,49.8598,0,1
189.8816,0.3759,50.7339,1,0
190.0935,0.4801,51.478,1,0
190.132,0.5435,50.1772,1,0
189.8746,0.4563,51.8205,1,0
190.3205,0.5489,51.3918,1,0
190.0323,0.4554,51.0534,1,0
190.2671,0.4437,50.7843,1,0
190.125,0.4845,50.1332,1,0
190.0515,0.3868,50.7187,1,0
189.9163,0.4347,52.1688,1,0
189.8665,0.5214,51.2964,1,0
190.067,0.5371,50.8707,1,0
189.8477,0.4364,51.1666,1,0
190.0503,0.5093,50.4644,1,0
190.0845,0.256,52.2609,1,0
190.0317,0.4454,51.5623,1,0
190.1837,0.4723,50.8921,1,0
190.2264,0.4719,51.3274,1,0
189.951,0.4823,51.0844,1,0
190.3383,0.4716,52.1495,1,0
190.1793,0.4843,50.9118,1,0
189.9663,0.4303,52.1362,1,0
190.0775,0.3252,51.2908,1,0
189.8736,0.4806,51.4008,1,0
189.9022,0.4331,50.9256,1,0
190.0642,0.4147,51.089,1,0
189.9486,0.5231,51.1997,1,0
190.2488,0.4344,51.6229,1,0
189.8774,0.4834,51.4104,1,0
189.9912,0.4995,52.4595,1,0
189.7124,0.4775,51.0403,1,0
190.0028,0.353,51.1212,1,0
189.8897,0.5598,50.8573,1,0
190.2777,0.2996,51.0218,1,0
190.0594,0.4756,50.9027,1,0
190.0091,0.4033,50.7405,1,0
190.0998,0.419,51.2521,1,0
189.8502,0.4208,50.5529,1,0
189.9149,0.4785,50.5858,1,0
190.2332,0.446,50.9351,1,0
190.2328,0.4577,52.1098,1,0
190.0862,0.3448,51.4909,1,0
190.1319,0.5218,51.4716,1,0
190.0786,0.5356,50.8501,1,0
189.8255,0.4318,51.2611,1,0
189.9167,0.3716,52.1353,1,0
189.8142,0.4788,51.3749,1,0
190.1459,0.4421,50.8909,1,0
190.1085,0.4887,51.5821,1,0
190.0214,0.4177,51.4508,1,0
189.9239,0.3252,51.8904,1,0
189.9296,0.4256,50.5534,1,0
189.9263,0.4374,51.1544,1,0
190.1328,0.5521,51.2953,1,0
189.9693,0.4102,50.2679,1,0
190.1377,0.3342,51.468,1,0
189.982,0.4078,50.6508,1,0
190.1375,0.6174,50.3247,1,0
190.1265,0.3966,50.9341,1,0
189.8633,0.3647,50.548,1,0
189.8165,0.3475,51.3994,1,0
189.7781,0.3807,50.345,1,0
190.1907,0.4182,51.6551,1,0
190.0531,0.4732,51.8047,1,0
190.0083,0.471,50.9196,1,0
189.7814,0.4075,51.5875,1,0
190.3237,0.6157,52.0241,1,0
190.0116,0.3955,51.9111,1,0
190.1306,0.4754,50.655,1,0
189.8974,0.4504,51.1952,1,0
189.9011,0.4471,51.1569,1,0
190.2965,0.4021,52.5585,1,0
190.2432,0.3889,50.7406,1,0
190.0328,0.4891,50.3387,1,0
189.9234,0.5375,51.5466,1,0
190.1055,0.6043,50.9312,1,0
190.272,0.4775,51.3325,1,0
190.1424,0.4975,51.3257,1,0
189.9779,0.5862,50.9837,1,0
190.1378,0.3155,50.9786,1,0
190.0629,0.5772,51.1649,1,0
189.9059,0.5488,52.5266,1,0
190.1085,0.4291,51.0553,1,0
190.0544,0.422,50.6508,1,0
190.1941,0.5348,51.6013,1,0
190.0687,0.4655,52.2431,1,0
189.8468,0.5829,51.9456,1,0
190.2019,0.3894,50.4187,1,0
190.1385,0.5753,50.7432,1,0
189.9673,0.4632,51.2818,1,0
190.1719,0.3556,51.1656,1,0
189.8272,0.5001,52.166,1,0
189.8557,0.3396,51.1178,1,0
189.706,0.3814,50.3822,1,0
189.7308,0.4658,51.3826,1,0
189.8628,0.4182,51.2645,1,0
190.1925,0.5527,51.4974,1,0
190.1379,0.4563,51.2492,1,0
189.8636,0.346,50.67,1,0
189.8632,0.5126,50.8802,1,0
189.8531,0.5119,51.4515,1,0
190.0643,0.5032,51.577,1,0
190.0659,0.444,50.4157,1,0
190.136,0.3737,51.8535,1,0
189.8034,0.4963,51.6903,1,0
189.9771,0.356,51.1229,1,0
190.2718,0.4385,51.2431,1,0
190.0903,0.5385,50.6737,1,0
189.9464,0.5339,51.6221,1,0
190.1893,0.3141,51.2797,1,0
190.241,0.4758,51.109,1,0
189.8863,0.3484,50.2151,1,0
189.8281,0.5265,51.0638,1,0
190.0976,0.3653,50.8897,1,0
190.0531,0.3941,51.2287,1,0
189.9418,0.4326,51.217,1,0
189.9398,0.4133,52.062,1,0
189.7997,0.4891,51.4015,1,0
190.0047,0.3984,51.5847,1,0
189.9686,0.3818,50.3717,1,0
189.7829,0.5783,51.3038,1,0
189.8512,0.3488,51.4062,1,0
190.1081,0.3833,51.2172,1,0
190.1754,0.4098,51.4893,1,0
189.8383,0.2394,51.279,1,0
189.8959,0.471,51.6021,1,0
189.8311,0.6672,50.2254,1,0
189.8537,0.4153,51.2832,1,0
190.0886,0.4369,51.1229,1,0
189.7457,0.3975,52.04,1,0
189.7082,0.3742,50.9364,1,0
190.1161,0.4211,50.795,1,0
189.8427,0.5708,51.5768,1,0
189.74,0.4729,51.6089,1,0
189.7769,0.3785,50.9489,1,0
190.1763,0.4749,50.7616,1,0
189.9146,0.4551,50.8856,1,0
189.9817,0.4867,51.4128,1,0
189.8459,0.4951,51.2827,1,0
189.8379,0.4946,51.8668,1,0
189.7848,0.4141,51.0862,1,0
190.0775,0.3813,49.7962,0,1
190.3229,0.4459,50.7983,1,0
189.6738,0.4889,51.5219,1,0
190.116,0.5686,50.789,1,0
189.7437,0.4564,51.1898,1,0
189.9055,0.5763,51.6134,1,0
190.3297,0.5703,50.8632,1,0
189.8885,0.3841,50.602,1,0
189.8888,0.4045,50.8511,1,0
189.8551,0.3869,51.2901,1,0
190.0683,0.4072,50.4112,1,0
189.6323,0.3794,51.2778,1,0
190.1365,0.4929,51.58,1,0
189.8551,0.4799,50.8253,1,0
189.9427,0.5709,51.7268,1,0
190.0649,0.4431,50.8063,1,0
190.1036,0.4056,51.4989,1,0
189.9244,0.3917,50.7766,1,0
189.8518,0.4218,51.237,1,0
190.1237,0.4898,51.0749,1,0
190.1042,0.6667,50.3633,1,0
190.1884,0.4164,52.6111,1,0
190.0819,0.4716,50.458,1,0
190.0577,0.5413,51.4643,1,0
190.0908,0.5051,51.2409,1,0
190.1147,0.3527,50.9811,1,0
189.9468,0.4815,51.6452,1,0
189.7658,0.4321,50.8155,1,0
190.084,0.3964,50.3595,1,0
189.8479,0.4403,51.645,1,0
189.6399,0.4605,51.6233,1,0
190.0278,0.3802,51.0689,1,0
189.695,0.4296,51.3005,1,0
189.8225,0.4199,50.303,1,0
190.0469,0.4464,51.8474,1,0
189.8228,0.5465,51.326,1,0
190.3437,0.5133,50.9981,1,0
189.8835,0.4108,51.5747,1,0
189.6929,0.4878,51.7814,1,0
189.941,0.4695,50.5447,1,0
190.163,0.4855,50.4693,1,0
190.0884,0.5408,51.3868,1,0
190.1054,0.6252,51.6292,1,0
190.0625,0.4678,51.6378,1,0
189.9354,0.4318,51.6765,1,0
189.6932,0.5185,52.0222,1,0
190.1086,0.4245,50.543,1,0
189.6161,0.4021,51.7892,1,0
190.0886,0.3543,50.2257,1,0
189.859,0.3763,51.4016,1,0
189.8674,0.5249,50.8826,1,0
190.0872,0.5822,51.2228,1,0
190.0081,0.3776,51.7641,1,0
190.1346,0.444,51.4658,1,0
190.0306,0.4837,50.4847,1,0
189.801,0.4842,52.086,1,0
190.0704,0.4055,50.482,1,0
190.0903,0.4898,50.7428,1,0
189.7753,0.485,51.5404,1,0
190.1958,0.4558,50.509,1,0
189.9158,0.447,51.6228,1,0
190.0795,0.3879,50.5109,1,0
190.0217,0.5636,50.6408,1,0
190.0629,0.3878,50.8679,1,0
189.9244,0.4335,51.4599,1,0
190.0927,0.5041,51.4774,1,0
189.8815,0.5467,51.0125,1,0
190.1536,0.4692,51.7069,1,0
189.8464,0.4422,50.5136,1,0
190.1699,0.4251,50.7256,1,0
190.1672,0.4239,50.8537,1,0
190.0815,0.514,51.4823,1,0
190.0594,0.3712,50.5766,1,0
190.1454,0.4844,51.793,1,0
190.0959,0.5188,50.8728,1,0
189.9707,0.5192,52.2364,1,0
189.8117,0.4093,50.3752,1,0
189.9171,0.382,51.3072,1,0
190.0384,0.5017,50.5041,1,0
190.1262,0.4154,51.1399,1,0
189.9518,0.4141,51.1016,1,0
190.0669,0.4059,51.4402,1,0
190.0564,0.5062,50.3931,1,0
189.8798,0.4965,50.6705,1,0
190.0499,0.4032,51.2037,1,0
190.073,0.4242,51.7072,1,0
189.9853,0.4914,51.701,1,0
190.0344,0.4919,51.3144,1,0
189.7961,0.4631,51.6331,1,0
189.9471,0.4456,51.594,1,0
189.8847,0.3851,50.7548,1,0
189.9714,0.4762,50.6778,1,0
189.9935,0.4884,51.1655,1,0
189.8759,0.3838,51.0618,1,0
189.9353,0.378,51.184,1,0
189.7314,0.4599,52.0591,1,0
189.9587,0.421,51.0089,1,0
189.7346,0.4945,51.427,1,0
189.6004,0.4778,50.7923,1,0
189.9127,0.4649,50.9486,1,0
189.9865,0.5309,51.8643,1,0
189.9016,0.4643,51.5705,1,0
190.0316,0.4768,51.7539,1,0
190.1639,0.3436,51.6121,1,0
190.2088,0.4013,51.3088,1,0
190.0082,0.3806,50.8839,1,0
190.1411,0.4648,51.7561,1,0
189.8561,0.4214,50.7505,1,0
189.9027,0.4816,51.4067,1,0
190.0575,0.5067,51.2818,1,0
189.7854,0.3778,50.3609,1,0
189.9029,0.5121,51.4028,1,0
189.736,0.4444,51.5851,1,0
190.2715,0.6212,50.6592,1,0
190.1737,0.478,50.8031,1,0
189.8134,0.4431,51.3291,1,0
189.7922,0.37,51.6951,1,0
190.1319,0.484,50.769,1,0
190.17,0.4611,51.1828,1,0
190.1966,0.3911,52.2422,1,0
190.0404,0.5334,50.4631,1,0
189.8299,0.4295,51.1487,1,0
189.8991,0.3884,51.7404,1,0
189.9701,0.4653,51.2196,1,0
190.0946,0.4743,50.5825,1,0
190.3294,0.388,51.8321,1,0
190.0583,0.5393,50.927,1,0
189.9592,0.4412,50.6825,1,0
190.1457,0.4436,51.5471,1,0
189.7602,0.342,51.2065,1,0
190.2613,0.4324,51.2928,1,0
189.9053,0.4886,50.8391,1,0
190.1553,0.4343,51.311,1,0
189.7682,0.495,51.397,1,0
189.7686,0.4285,50.9796,1,0
190.0523,0.5848,51.0504,1,0
189.6905,0.4221,52.0997,1,0
190.009,0.4347,50.7094,1,0
190.0237,0.3983,50.3525,1,0
189.8051,0.5196,51.0316,1,0
190.0103,0.5267,51.2081,1,0
189.9887,0.5137,51.2573,1,0
189.9404,0.364,51.2635,1,0
190.2454,0.3283,50.447,1,0
190.0087,0.4048,51.2491,1,0
190.1404,0.323,51.2073,1,0
190.1111,0.5556,50.9709,1,0
190.0824,0.6451,51.4571,1,0
190.0096,0.4309,52.1274,1,0
189.543,0.3357,51.7663,1,0
190.3558,0.5203,51.9622,1,0
190.069,0.4123,51.6539,1,0
189.9845,0.4295,50.7981,1,0
190.175,0.4322,51.1555,1,0
189.8327,0.5519,50.9302,1,0
190.153,0.4945,51.9226,1,0
190.2913,0.3754,50.11,1,0
190.1212,0.5442,51.2591,1,0
189.8255,0.3581,51.4878,1,0
190.0591,0.5021,51.5618,1,0
189.9844,0.4786,51.4888,1,0
189.8404,0.4533,51.5434,1,0
190.2362,0.4174,50.8862,1,0
189.9954,0.4254,50.8159,1,0
189.9499,0.5404,51.6747,1,0
189.9136,0.3946,52.0677,1,0
189.8041,0.4567,50.3751,1,0
189.8142,0.54,49.8951,0,1
190.0875,0.3551,50.8107,1,0
189.9041,0.3685,51.5455,1,0
190.07,0.546,51.4585,1,0
189.834,0.4522,51.4793,1,0
190.0184,0.5504,50.5171,1,0
190.4873,0.4716,51.8756,1,0
190.1148,0.5407,50.4846,1,0
189.9843,0.3701,51.694,1,0
190.1722,0.3546,51.0612,1,0
189.8105,0.3609,51.7407,1,0
190.19,0.3516,51.4244,1,0
190.0326,0.4836,50.6223,1,0
190.1617,0.5487,50.5704,1,0
189.8949,0.3572,51.3112,1,0
190.1821,0.3654,51.4335,1,0
190.1358,0.358,50.8159,1,0
190.1244,0.3319,51.8976,1,0
189.8927,0.3469,50.9531,1,0
190.0934,0.3477,51.199,1,0
189.8766,0.4698,50.9889,1,0
190.0193,0.3561,50.3513,1,0
190.0811,0.4398,51.6659,1,0
189.8265,0.4242,51.2202,1,0
189.9125,0.4729,52.128,1,0
189.8956,0.4924,50.9313,1,0
189.7269,0.4144,50.9726,1,0
190.0013,0.4906,51.0868,1,0
190.058,0.5908,50.9219,1,0
190.2189,0.4578,50.898,1,0
190.0582,0.5436,51.6188,1,0
189.8584,0.4626,51.3169,1,0
189.903,0.3449,50.8025,1,0
190.1471,0.3009,51.1195,1,0
190.13,0.4893,49.9706,0,1
190.4089,0.3541,51.0523,1,0
190.0997,0.6082,51.8278,1,0
190.1359,0.4494,51.2639,1,0
190.3627,0.5633,50.4041,1,0
189.7632,0.3642,52.4654,1,0
189.9327,0.3336,51.0841,1,0
190.203,0.5295,51.8585,1,0
189.6861,0.5993,51.2713,1,0
190.0933,0.378,51.2051,1,0
189.9996,0.4729,51.9788,1,0
189.8777,0.4089,52.6211,1,0
189.9565,0.5735,50.9204,1,0
190.1381,0.3827,51.2352,1,0
189.9372,0.2905,50.285,1,0
189.9977,0.3901,51.1557,1,0
190.1004,0.38,50.3953,1,0
190.1204,0.5022,51.9118,1,0
189.9768,0.4944,51.7749,1,0
190.0946,0.4547,51.0145,1,0
189.9354,0.4533,50.8511,1,0
190.2933,0.4277,51.8566,1,0
189.6822,0.344,51.2623,1,0
189.9492,0.4514,50.781,1,0
190.0129,0.5492,50.9601,1,0
190.0939,0.506,50.2127,1,0
189.9529,0.4857,50.8441,1,0
189.9708,0.4779,50.8774,1,0
189.7357,0.5103,51.1338,1,0
189.7713,0.4822,51.25,1,0
190.0035,0.4258,52.1695,1,0
190.0533,0.364,51.3482,1,0
190.0883,0.4383,51.0173,1,0
190.1625,0.448,51.7599,1,0
189.8828,0.4699,51.552,1,0
190.008,0.4369,51.163,1,0
190.2367,0.4203,51.682,1,0
190.0515,0.4648,51.6172,1,0
190.3042,0.4768,51.8298,1,0
189.9837,0.2884,50.8444,1,0
190.0928,0.5594,51.6936,1,0
189.6935,0.3955,51.5217,1,0
190.0275,0.6125,51.1637,1,0
190.2781,0.4606,50.8953,1,0
190.1222,0.5473,52.048,1,0
189.8219,0.4733,50.9876,1,0
189.878,0.3766,51.3619,1,0
189.5803,0.4285,51.6194,1,0
190.1211,0.417,51.2643,1,0
189.8695,0.5301,51.4012,1,0
190.0834,0.5096,51.853,1,0
190.0191,0.5027,51.7134,1,0
189.8423,0.5052,51.6097,1,0
190.0216,0.3768,50.3701,1,0
189.8993,0.4631,51.7822,1,0
189.7904,0.2685,51.8278,1,0
190.0144,0.4944,51.4548,1,0
190.1292,0.3613,51.4085,1,0
190.3003,0.552,51.723,1,0
189.8539,0.3953,51.0292,1,0
190.0221,0.3967,51.8798,1,0
189.9082,0.3995,50.1724,1,0
189.9848,0.3559,51.3708,1,0
190.0387,0.5044,51.8385,1,0
190.0127,0.4583,51.3672,1,0
189.9622,0.3423,51.3223,1,0
189.7758,0.4782,51.5944,1,0
189.7631,0.3733,51.5134,1,0
190.0638,0.7068,50.4835,1,0
189.9856,0.3738,51.5476,1,0
190.0876,0.5684,50.982,1,0
190.0926,0.4773,51.2534,1,0
189.9822,0.3255,50.8889,1,0
189.9135,0.509,50.342,1,0
190.0723,0.5287,51.3105,1,0
190.0144,0.4684,51.374,1,0
190.008,0.413,50.6162,1,0
189.9449,0.4649,51.0683,1,0
189.6092,0.4223,51.2232,1,0
190.0282,0.4489,51.1238,1,0
189.9672,0.4583,50.8934,1,0
189.9166,0.488,51.5721,1,0
189.9888,0.5235,50.3965,1,0
190.1984,0.4942,52.0786,1,0
189.8742,0.5343,51.7646,1,0
189.9723,0.4286,51.538,1,0
190.0516,0.4272,51.4384,1,0
189.9671,0.5341,50.7111,1,0
189.9344,0.5171,50.8042,1,0
189.5333,0.3443,50.7117,1,0
190.2622,0.4336,50.8333,1,0
189.8761,0.4697,52.2333,1,0
189.7844,0.4565,51.1336,1,0
190.0628,0.3884,51.8614,1,0
190.0815,0.2901,51.5719,1,0
190.1724,0.5283,50.1202,1,0
189.8711,0.5163,51.7319,1,0
189.8224,0.4088,51.083,1,0
189.9173,0.3622,50.5792,1,0
190.179,0.4339,51.7254,1,0
189.834,0.4378,51.9603,1,0
190.133,0.538,51.0264,1,0
189.8221,0.2683,50.6961,1,0
190.1695,0.3593,50.8468,1,0
189.6847,0.4987,51.3665,1,0
190.1566,0.4927,51.7978,1,0
190.0316,0.3438,51.3558,1,0
190.3117,0.5105,51.1697,1,0
190.1353,0.433,51.2193,1,0
190.1792,0.3981,50.9601,1,0
190.1752,0.357,52.0407,1,0
190.0025,0.4237,51.4894,1,0
190.0121,0.3187,51.7938,1,0
189.9515,0.4627,50.2413,1,0
190.1903,0.4415,52.0038,1,0
189.891,0.4463,50.9141,1,0
190.0609,0.4783,50.7406,1,0
190.0952,0.4463,50.0888,1,0
189.8915,0.4638,51.2066,1,0
189.713,0.4211,52.127,1,0
189.834,0.3742,51.3687,1,0
190.1258,0.34,51.3476,1,0
189.7912,0.4574,50.7655,1,0
190.2717,0.4979,50.9107,1,0
190.1482,0.3624,51.7008,1,0
190.0515,0.4182,50.9698,1,0
190.0651,0.497,51.0449,1,0
190.0107,0.5311,51.4117,1,0
189.7091,0.2487,50.625,1,0
190.01,0.4523,52.0422,1,0
190.0616,0.4286,52.1557,1,0
189.7317,0.4909,51.0597,1,0
190.0747,0.3761,51.4092,1,0
190.094,0.5319,51.3931,1,0
190.3871,0.523,51.0005,1,0
189.8713,0.5819,51.7117,1,0
190.0538,0.463,51.3562,1,0
190.0284,0.3935,50.7817,1,0
189.9543,0.3852,51.4491,1,0
190.1211,0.601,51.3878,1,0
190.036,0.3838,51.3221,1,0
190.2504,0.4664,50.7959,1,0
189.7249,0.5172,51.5977,1,0
189.8985,0.5726,51.5105,1,0
190.2395,0.4986,50.669,1,0
189.7781,0.4604,51.6155,1,0
190.2454,0.3741,50.5234,1,0
189.928,0.5723,51.8921,1,0
189.7655,0.3909,50.7623,1,0
189.8879,0.5066,51.3551,1,0
190.4289,0.5026,50.1803,1,0
189.9907,0.4209,50.9468,1,0
190.1029,0.6201,51.0578,1,0
189.519,0.443,51.4788,1,0
189.9542,0.5564,50.5086,1,0
190.0197,0.5976,51.2241,1,0
190.089,0.4229,50.7832,1,0
189.7262,0.4939,51.8273,1,0
189.7531,0.4439,51.4344,1,0
190.032,0.4966,50.5242,1,0
189.9012,0.409,51.7357,1,0
189.8929,0.5175,50.9442,1,0
189.8137,0.4432,50.6481,1,0
189.9355,0.3974,51.1556,1,0
189.972,0.4708,51.0614,1,0
189.9028,0.463,51.6846,1,0
189.6929,0.2937,51.87,1,0
189.9063,0.4666,51.4205,1,0
190.1466,0.374,50.7695,1,0
189.9717,0.4845,51.1787,1,0
190.0763,0.4004,52.2566,1,0
189.8276,0.6597,50.5965,1,0
190.1257,0.4088,51.5371,1,0
190.2099,0.4261,50.7843,1,0
189.8936,0.4614,50.0744,1,0
190.1682,0.4518,51.1495,1,0
190.3172,0.4203,50.9131,1,0
189.8939,0.3602,51.1092,1,0
189.7496,0.3845,50.7846,1,0
190.2383,0.3157,51.0647,1,0
190.1483,0.3668,51.6899,1,0
190.1425,0.4125,52.1824,1,0
190.1466,0.4829,52.1251,1,0
190.2323,0.5357,50.9348,1,0
189.8172,0.4734,50.8515,1,0
190.1885,0.4592,50.6199,1,0
189.931,0.3949,51.1982,1,0
190.322,0.4297,50.609,1,0
189.6768,0.4556,51.329,1,0
189.9782,0.4192,51.1915,1,0
189.9988,0.458,51.9727,1,0
190.2378,0.4627,51.3469,1,0
190.1165,0.3986,50.9184,1,0
190.1062,0.4448,51.0055,1,0
190.1149,0.4673,50.6072,1,0
190.1101,0.3766,52.133,1,0
190.1339,0.5389,50.8929,1,0
189.6942,0.5473,50.9803,1,0
189.9754,0.4812,51.3339,1,0
189.707,0.5332,50.8523,1,0
189.8517,0.3505,52.0957,1,0
189.8679,0.4208,51.2263,1,0
190.0415,0.4822,50.3986,1,0
189.8692,0.5419,51.0873,1,0
190.0074,0.4523,51.5181,1,0
190.312,0.4237,51.0911,1,0
190.0196,0.5636,50.7191,1,0
190.0318,0.4795,51.1149,1,0
189.882,0.4048,51.4874,1,0
190.064,0.4893,51.4892,1,0
190.0303,0.4242,50.179,1,0
189.7627,0.4135,52.2088,1,0
190.094,0.4068,51.0412,1,0
190.1687,0.391,51.1261,1,0
189.9242,0.5442,50.7295,1,0
190.0999,0.3581,51.6224,1,0
189.8165,0.409,51.3702,1,0
190.2595,0.3814,50.7952,1,0
190.0491,0.41,51.5026,1,0
189.9442,0.466,50.5892,1,0
189.7359,0.3985,51.0875,1,0
190.0176,0.4828,51.387,1,0
189.8045,0.5457,51.361,1,0
189.9743,0.4579,51.801,1,0
189.951,0.4078,51.9707,1,0
190.1522,0.5169,50.9865,1,0
189.7521,0.4129,50.7538,1,0
189.9008,0.4798,51.467,1,0
190.0104,0.4572,51.5239,1,0
190.1293,0.5132,51.4348,1,0
190.0012,0.4097,50.819,1,0
190.0289,0.5248,50.62,1,0
190.0165,0.432,52.0834,1,0
189.9502,0.3289,51.6962,1,0
190.0415,0.3398,51.228,1,0
190.0245,0.4701,50.8992,1,0
189.7946,0.3287,51.3368,1,0
189.9325,0.4867,51.3366,1,0
190.0085,0.4831,51.3999,1,0
190.31,0.5288,51.1947,1,0
190.0209,0.4444,51.909,1,0
189.788,0.4773,51.4416,1,0
190.0643,0.429,51.45,1,0
189.8759,0.4338,50.8145,1,0
189.8249,0.5148,51.6294,1,0
189.986,0.5409,52.0157,1,0
190.2296,0.4396,50.7191,1,0
189.907,0.4408,52.1116,1,0
189.8395,0.4386,51.3884,1,0
190.1584,0.4545,52.8164,1,0
189.8118,0.5224,50.6299,1,0
190.4547,0.3699,52.0164,1,0
190.2782,0.4529,51.2972,1,0
189.7548,0.4136,51.8736,1,0
190.1078,0.453,50.7155,1,0
189.9034,0.4677,50.9631,1,0
189.8662,0.4871,51.6298,1,0
189.9193,0.4239,50.8985,1,0
190.0804,0.4104,52.1601,1,0
190.6305,0.4001,50.9076,1,0
189.781,0.3294,51.8608,1,0
189.9989,0.5186,50.5555,1,0
190.2247,0.4632,51.188,1,0
189.9672,0.3996,51.3315,1,0
190.1785,0.4336,51.4641,1,0
190.188,0.5441,50.7911,1,0
190.052,0.3813,50.4811,1,0
190.2001,0.4327,51.976,1,0
190.2016,0.4904,51.4839,1,0
190.1186,0.5702,51.2833,1,0
190.0967,0.5183,51.2182,1,0
190.0481,0.4053,50.6249,1,0
189.9021,0.5265,51.9938,1,0
190.0174,0.5072,51.7484,1,0
190.0705,0.4511,51.7959,1,0
190.1711,0.5317,51.4549,1,0
190.2295,0.474,51.3351,1,0
189.8778,0.3808,51.863,1,0
190.2489,0.3313,51.0858,1,0
190.0561,0.4613,51.1242,1,0
189.8925,0.4434,51.5865,1,0
190.102,0.4133,51.535,1,0
190.2319,0.3827,51.0805,1,0
190.15,0.4506,51.9469,1,0
189.7793,0.4764,49.8849,0,1
190.3742,0.5085,51.078,1,0
190.1694,0.4832,50.7795,1,0
189.9335,0.4695,51.3858,1,0
190.1147,0.4721,51.1075,1,0
190.0825,0.4264,50.6356,1,0
189.9925,0.5392,50.7425,1,0
189.8738,0.4714,51.4071,1,0
190.0724,0.316,52.2223,1,0
190.1186,0.5865,51.2566,1,0
189.9971,0.4185,51.4054,1,0
190.2343,0.3096,51.2038,1,0
189.9266,0.4067,51.0095,1,0
189.8915,0.293,51.9177,1,0
190.1277,0.3161,51.3823,1,0
190.2151,0.5316,51.2577,1,0
189.7696,0.495,50.9848,1,0
190.1809,0.3906,51.4007,1,0
189.9756,0.515,51.2871,1,0
189.9767,0.4913,51.9624,1,0
190.0439,0.3654,50.6143,1,0
190.0983,0.3728,50.9556,1,0
190.1175,0.4543,50.6919,1,0
190.1006,0.4476,52.5025,1,0
189.9861,0.4674,50.4353,1,0
189.9931,0.4029,51.3457,1,0
189.7447,0.4692,52.3198,1,0
189.8977,0.3405,51.2593,1,0
189.6941,0.484,50.1922,1,0
190.0464,0.3624,51.9788,1,0
190.0251,0.5478,51.6263,1,0
189.8596,0.5397,51.3279,1,0
189.7108,0.4858,51.5728,1,0
190.1835,0.3508,51.1944,1,0
190.1933,0.499,51.3353,1,0
189.9874,0.347,51.4035,1,0
190.0321,0.4914,52.401,1,0
189.8726,0.4348,51.1733,1,0
189.7969,0.4355,50.6421,1,0
189.7412,0.6022,51.8015,1,0
189.9267,0.4613,50.8727,1,0
190.0222,0.3308,51.11,1,0
190.1872,0.5672,51.2114,1,0
189.9398,0.4975,51.0097,1,0
189.8445,0.4256,50.9321,1,0
190.0826,0.5331,50.8652,1,0
189.9379,0.3895,51.5454,1,0
190.0753,0.4595,51.3569,1,0
190.1188,0.3368,50.832,1,0
190.1652,0.5822,51.78,1,0
189.6242,0.354,51.5645,1,0
190.1733,0.4917,51.3784,1,0
190.0372,0.471,51.0836,1,0
189.8709,0.5309,51.5294,1,0
190.127,0.3371,50.7931,1,0
190.112,0.496,50.8321,1,0
189.9562,0.408,50.6479,1,0
190.1324,0.4553,51.3226,1,0
190.0162,0.4677,51.7748,1,0
189.9689,0.4303,51.2946,1,0
190.0393,0.4706,51.1154,1,0
190.128,0.4197,51.5826,1,0
190.0888,0.4892,51.0568,1,0
190.0685,0.3606,51.0746,1,0
189.8655,0.4626,51.064,1,0
189.8256,0.4269,51.1141,1,0
190.2479,0.4305,51.7295,1,0
